Date/Time,15 Oct 2024 23.53.45,,,
570,0.171731547,,,
572.5,0.100189187,,,
575,0.162066355,,,
577.5,0.181297094,,,
580,0.063919805,,,
582.5,0.085940503,,,
585,0.100737214,,,
587.5,0.085890681,,,
590,0.08843153,,,
592.5,0.125149295,,,
595,0.56685859,,,
597.5,1.328166842,,,
600,1.015542746,,,
602.5,0.395276487,,,
605,0.256127596,,,
607.5,0.146273226,,,
610,0.050368607,,,
612.5,0.107263714,,,
615,0.149112999,,,
617.5,0.243024796,,,
620,0.320545614,,,
622.5,0.117377289,,,
625,0.349790305,,,
627.5,0.272269487,,,
630,0.201225325,,,
632.5,0.072638407,,,
635,0.119419932,,,
637.5,0.25019896,,,
640,0.029892348,,,
642.5,0.212385133,,,
645,0.423624396,,,
647.5,0.314318031,,,
650,0.055799052,,,
652.5,0.04718009,,,
655,0.155539855,,,
657.5,0.197438955,,,
660,0.213580832,,,
662.5,0.386757165,,,
665,0.414606869,,,
667.5,0.110452227,,,
670,0.125747144,,,
672.5,0.14956139,,,
675,0.274611056,,,
677.5,0.203218147,,,
680,0.07403338,,,
682.5,0.09082292,,,
685,0.072190024,,,
687.5,0.228078619,,,
690,0.066759579,,,
692.5,0.252042323,,,
695,0.197937161,,,
697.5,0.229174674,,,
700,0.409674644,,,
702.5,0.281137526,,,
705,0.198933586,,,
707.5,0.188969463,,,
710,0.151803315,,,
712.5,0.120416343,,,
715,0.0464826,,,
717.5,0.077172078,,,
720,0.03517333,,,
722.5,0.101883091,,,
725,0.190364435,,,
727.5,0.104473755,,,
730,0.129085124,,,
732.5,0.092466995,,,
735,0.169041231,,,
737.5,0.131028131,,,
740,0.058339901,,,
742.5,0.088879913,,,
745,0.232014447,,,
747.5,0.284425706,,,
750,0.150956362,,,
752.5,0.070745222,,,
755,0.095007844,,,
757.5,0.204961866,,,
760,0.161817253,,,
762.5,0.275707096,,,
765,0.267237604,,,
767.5,0.328766018,,,
770,0.589178205,,,
772.5,0.241679639,,,
775,0.183887765,,,
777.5,0.32642445,,,
780,0.165703252,,,
782.5,0.105918556,,,
785,0.139397979,,,
787.5,0.267387062,,,
790,0.399959624,,,
792.5,0.341470271,,,
795,0.174521491,,,
797.5,0.236199379,,,
800,0.118622802,,,
802.5,0.085940503,,,
805,0.070346661,,,
807.5,0.128537104,,,
810,0.184535429,,,
812.5,0.190065518,,,
815,0.256127596,,,
817.5,0.069698989,,,
820,0.221352845,,,
822.5,0.11209631,,,
825,0.153646678,,,
827.5,0.120017782,,,
830,0.197538599,,,
832.5,0.281287014,,,
835,0.251394659,,,
837.5,0.178507134,,,
840,0.274411768,,,
842.5,0.228527009,,,
845,0.127441049,,,
847.5,0.085342653,,,
850,0.204912052,,,
852.5,0.27520889,,,
855,0.3807787,,,
857.5,0.263899624,,,
860,0.152251691,,,
862.5,0.155639499,,,
865,0.248305768,,,
867.5,0.188122511,,,
870,0.102281652,,,
872.5,0.053706586,,,
875,0.197140038,,,
877.5,0.116331056,,,
880,0.155191109,,,
882.5,0.182492793,,,
885,0.14851515,,,
887.5,0.380031377,,,
890,0.28073898,,,
892.5,0.126046076,,,
895,0.081207544,,,
897.5,0.162913293,,,
900,0.078317955,,,
902.5,0.015793124,,,
905,0.062076442,,,
907.5,0.080659524,,,
910,0.159774601,,,
912.5,0.113541104,,,
915,0.120615624,,,
917.5,0.147120178,,,
