Date/Time,15 Oct 2024 23.53.23,,,
165,0.02226972,,,
167.5,0.039851077,,,
170,0.065417305,,,
172.5,0.094975963,,,
175,0.087137602,,,
177.5,0.053733025,,,
180,0.071973681,,,
182.5,0.076588787,,,
185,0.057066157,,,
187.5,0.085013188,,,
190,0.135486335,,,
192.5,0.126695663,,,
195,0.070069037,,,
197.5,0.017874381,,,
200,0.003406388,,,
202.5,0.057395808,,,
205,0.010841837,,,
207.5,0.066149861,,,
210,0.084244005,,,
212.5,0.169806615,,,
215,0.22361289,,,
217.5,0.191856563,,,
220,0.188853085,,,
222.5,0.123069502,,,
225,0.094756193,,,
227.5,0.024101112,,,
230,0.035089459,,,
232.5,0.014284853,,,
235,0.022306347,,,
237.5,0.057249296,,,
240,0.067321949,,,
242.5,0.024394134,,,
245,0.051022567,,,
247.5,0.03120691,,,
250,0.026445292,,,
252.5,0.009376724,,,
255,0.005311035,,,
257.5,0.010731954,,,
260,0.009743002,,,
262.5,0.012380206,,,
265,0.031243538,,,
267.5,0.020511584,,,
270,0.018020893,,,
272.5,0.04505223,,,
275,0.015676711,,,
277.5,0.045674901,,,
280,0.073402166,,,
282.5,0.072742872,,,
285,0.026481921,,,
287.5,0.073035888,,,
290,0.085819006,,,
292.5,0.015383688,,,
295,0.058274876,,,
297.5,0.170429289,,,
300,0.251559943,,,
302.5,0.080068432,,,
305,0.197387367,,,
307.5,0.147756666,,,
310,0.061388243,,,
312.5,0.060106266,,,
315,0.050326638,,,
317.5,0.452243805,,,
320,1.25823915,,,
322.5,0.840755165,,,
325,0.119296841,,,
327.5,0.083914354,,,
330,0.007215682,,,
332.5,0.051315587,,,
335,0.099188164,,,
337.5,0.080910876,,,
340,0.043587118,,,
342.5,0.102155015,,,
345,0.034063879,,,
347.5,0.009889514,,,
350,0.011867417,,,
352.5,0.040034216,,,
355,0.039997589,,,
357.5,0.027470872,,,
360,0.019779028,,,
362.5,0.02937552,,,
365,0.017288335,,,
367.5,0.021463908,,,
370,0.035638876,,,
372.5,0.112777084,,,
375,0.115341038,,,
377.5,0.054062676,,,
380,0.040034216,,,
382.5,0.044832464,,,
385,0.03307493,,,
387.5,0.010365675,,,
390,0.026225526,,,
392.5,0.04739641,,,
395,0.028606335,,,
397.5,0.126915425,,,
400,0.384518951,,,
402.5,0.274415702,,,
405,0.035089459,,,
407.5,0.05908069,,,
410,0.061205104,,,
412.5,0.019083099,,,
415,0.017471474,,,
417.5,0.009340096,,,
420,0.027727267,,,
422.5,0.019779028,,,
425,0.075013794,,,
427.5,0.090690508,,,
430,0.041902237,,,
432.5,0.042817932,,,
435,0.027983662,,,
437.5,0.028240057,,,
440,0.06376905,,,
442.5,0.103656754,,,
445,0.044429556,,,
447.5,0.084024243,,,
450,0.075343445,,,
452.5,0.063512653,,,
455,0.034247018,,,
457.5,0.031609818,,,
460,0.017874381,,,
462.5,0.017215081,,,
465,0.021061001,,,
467.5,0.014797643,,,
470,0.005311035,,,
472.5,0.015237177,,,
475,0.056003951,,,
477.5,0.083108544,,,
480,0.157536298,,,
482.5,0.134534016,,,
485,0.054026049,,,
487.5,0.008827307,,,
490,0.037580151,,,
492.5,0.03798306,,,
495,0.023185415,,,
497.5,0.02937552,,,
500,0.03827608,,,
502.5,0.048348736,,,
505,0.041719098,,,
507.5,0.029558659,,,
510,0.018130776,,,
512.5,0.017691242,,,
515,0.007655216,,,
517.5,0.008277889,,,
520,0.015310433,,,
522.5,0.014101714,,,
525,0.014980782,,,
527.5,0.001941275,,,
530,0.008314517,,,
532.5,0.018753449,,,
535,0.037360385,,,
537.5,0.008387773,,,
540,0.029961564,,,
542.5,0.006336614,,,
545,0.018716821,,,
547.5,0.004285456,,,
550,0.02226972,,,
552.5,0.016555779,,,
555,0.08406087,,,
557.5,0.151858985,,,
560,0.461913556,,,
562.5,0.429754317,,,
565,0.082449242,,,
567.5,0.040437125,,,
570,0.098528862,,,
572.5,0.058714408,,,
575,0.029155752,,,
577.5,0.006629637,,,
580,0.030364471,,,
582.5,0.03410051,,,
585,0.028496452,,,
587.5,0.073951587,,,
590,0.018643565,,,
592.5,0.022745881,,,
595,0.002783715,,,
597.5,0.011537766,,,
600,0.011757533,,,
602.5,0.018863332,,,
605,0.030474354,,,
607.5,0.018020893,,,
610,0.0155302,,,
612.5,0.058641154,,,
615,0.066076607,,,
617.5,0.037433643,,,
620,0.039851077,,,
622.5,0.016665662,,,
625,0.015493572,,,
627.5,0.025309829,,,
630,0.025053436,,,
632.5,0.011281371,,,
635,0.00673952,,,
637.5,0.0155302,,,
640,0.049410943,,,
642.5,0.055124883,,,
645,0.025383085,,,
647.5,0.013918575,,,
650,0.005091268,,,
652.5,0.019009843,,,
655,0.003516272,,,
657.5,0.023771461,,,
660,0.021573791,,,
662.5,0.020877862,,,
665,0.011537766,,,
667.5,0.019119726,,,
670,0.01281974,,,
672.5,0.014651132,,,
675,0.015933106,,,
677.5,0.030071449,,,
680,0.016116245,,,
682.5,0.00977963,,,
685,0.004834874,,,
687.5,0.01281974,,,
690,0.010951721,,,
692.5,0.014321481,,,
695,0.016409267,,,
697.5,0.010365675,,,
700,0.004285456,,,
702.5,0.010072653,,,
705,0.011281371,,,
707.5,0.003662783,,,
710,0.0232953,,,
712.5,0.02512669,,,
715,0.012380206,,,
717.5,0.017801125,,,
720,0.085745744,,,
722.5,0.084903307,,,
725,0.03336795,,,
727.5,0.032232489,,,
730,0.034540042,,,
732.5,0.011208116,,,
735,0.016629035,,,
737.5,0.021610418,,,
740,0.025456341,,,
742.5,0.032379001,,,
745,0.021976698,,,
747.5,0.013039507,,,
750,0.02226972,,,
752.5,0.022013325,,,
755,0.043477233,,,
757.5,0.040290613,,,
760,0.022379603,,,
762.5,0.002124414,,,
765,0.024174368,,,
767.5,0.047872573,,,
770,0.049777221,,,
772.5,0.030217959,,,
775,0.030474354,,,
777.5,0.024943551,,,
780,0.026372038,,,
782.5,0.025090063,,,
785,0.055491161,,,
787.5,0.066919044,,,
790,0.039558057,,,
792.5,0.051718496,,,
795,0.117941611,,,
797.5,0.078713208,,,
800,0.401807278,,,
802.5,0.52429074,,,
805,0.134827033,,,
807.5,0.146731079,,,
810,0.066003345,,,
812.5,0.036591202,,,
815,0.089042254,,,
817.5,0.079042852,,,
820,0.056919646,,,
822.5,0.11999277,,,
825,0.096441075,,,
827.5,0.027727267,,,
830,0.015163921,,,
832.5,0.02344181,,,
835,0.026848199,,,
837.5,0.033038303,,,
840,0.022672627,,,
842.5,0.010182536,,,
845,0.005018013,,,
847.5,0.011427883,,,
850,0.018313915,,,
852.5,0.020804606,,,
855,0.011208116,,,
857.5,0.003443016,,,
860,0.011940672,,,
862.5,0.003662783,,,
865,0.016116245,,,
867.5,0.012416834,,,
870,0.00252732,,,
872.5,0.017911008,,,
875,0.022526115,,,
877.5,0.021280769,,,
880,0.046260949,,,
882.5,0.050033614,,,
885,0.032452255,,,
887.5,0.043220837,,,
890,0.025273202,,,
892.5,0.007838355,,,
895,0.041023169,,,
897.5,0.048788268,,,
900,0.027617384,,,
902.5,0.064648122,,,
905,0.070691712,,,
907.5,0.013222646,,,
910,0.033441208,,,
912.5,0.075123675,,,
915,0.043294095,,,
917.5,0.023075532,,,
920,0.007069171,,,
922.5,0.035016205,,,
925,0.015603455,,,
927.5,0.040070847,,,
930,0.040693518,,,
932.5,0.005127896,,,
935,0.024943551,,,
937.5,0.018460426,,,
940,0.005530802,,,
942.5,0.006153475,,,
945,0.004871501,,,
947.5,0.010951721,,,
950,0.00893719,,,
952.5,0.0084244,,,
955,0.009669747,,,
957.5,0.005164524,,,
960,0.033770859,,,
962.5,0.048458617,,,
965,0.015823223,,,
967.5,0.01281974,,,
970,0.018753449,,,
972.5,0.030510982,,,
975,0.027763894,,,
977.5,0.028899357,,,
980,0.017581359,,,
982.5,0.001318602,,,
985,0.014467993,,,
987.5,0.037799921,,,
990,0.056626625,,,
992.5,0.073255658,,,
995,0.06820102,,,
997.5,0.040400494,,,
1000,0.028313313,,,
