Date/Time,15 Oct 2024 23.54.09,,,
570,0.110885344,,,
572.5,0.184856236,,,
575,0.405988008,,,
577.5,0.261098772,,,
580,0.1551117,,,
582.5,0.072835058,,,
585,0.080856852,,,
587.5,0.07269308,,,
590,0.083696425,,,
592.5,0.102153651,,,
595,0.373261929,,,
597.5,0.737224221,,,
600,0.344227284,,,
602.5,0.041315794,,,
605,0.177260369,,,
607.5,0.192239121,,,
610,0.118481204,,,
612.5,0.137435347,,,
615,0.055939596,,,
617.5,0.050189462,,,
620,0.371061265,,,
622.5,0.227733791,,,
625,0.182229623,,,
627.5,0.249598503,,,
630,0.262802511,,,
632.5,0.225391135,,,
635,0.206720948,,,
637.5,0.154259831,,,
640,0.061476763,,,
642.5,0.267984748,,,
645,0.198273212,,,
647.5,0.133601934,,,
650,0.126290023,,,
652.5,0.129200593,,,
655,0.245197162,,,
657.5,0.245907053,,,
660,0.163275465,,,
662.5,0.018599207,,,
665,0.124160349,,,
667.5,0.076384522,,,
670,0.156176537,,,
672.5,0.105135202,,,
675,0.051964194,,,
677.5,0.080643885,,,
680,0.1044963,,,
682.5,0.358283192,,,
685,0.250095427,,,
687.5,0.179035097,,,
690,0.259749979,,,
692.5,0.038405232,,,
695,0.273876846,,,
697.5,0.280762821,,,
700,0.06431634,,,
702.5,0.124657273,,,
705,0.204236314,,,
707.5,0.161145791,,,
710,0.164198339,,,
712.5,0.257549316,,,
715,0.249243557,,,
717.5,0.405917019,,,
720,0.306886911,,,
722.5,0.057004437,,,
725,0.116138555,,,
727.5,0.058850158,,,
730,0.130478397,,,
732.5,0.223403439,,,
735,0.268197715,,,
737.5,0.17633751,,,
740,0.134027869,,,
742.5,0.095267691,,,
745,0.202532575,,,
747.5,0.247894764,,,
750,0.324492246,,,
752.5,0.271250248,,,
755,0.139494047,,,
757.5,0.138074264,,,
760,0.165263176,,,
762.5,0.245126173,,,
765,0.175698608,,,
767.5,0.533626854,,,
770,0.453550875,,,
772.5,0.09391889,,,
775,0.051609248,,,
777.5,0.033435978,,,
780,0.130762354,,,
782.5,0.125864089,,,
785,0.158235222,,,
787.5,0.095196702,,,
790,0.066020079,,,
792.5,0.108329728,,,
795,0.110956334,,,
797.5,0.188547671,,,
800,0.237459332,,,
802.5,0.31682542,,,
805,0.149787501,,,
807.5,0.067652836,,,
810,0.189754501,,,
812.5,0.323285431,,,
815,0.123592436,,,
817.5,0.395765543,,,
820,0.46462521,,,
822.5,0.280478865,,,
825,0.149574533,,,
827.5,0.101514749,,,
830,0.093350977,,,
832.5,0.015262707,,,
835,0.111595236,,,
837.5,0.288926601,,,
840,0.280620843,,,
842.5,0.240369886,,,
845,0.196001559,,,
847.5,0.235897556,,,
850,0.01284907,,,
852.5,0.347066849,,,
855,0.121391766,,,
857.5,0.205230176,,,
860,0.037553359,,,
862.5,0.072267145,,,
865,0.058637191,,,
867.5,0.050828364,,,
870,0.078514203,,,
872.5,0.063961394,,,
875,0.106909938,,,
877.5,0.180738851,,,
880,0.201112792,,,
882.5,0.061547752,,,
885,0.220350891,,,
887.5,0.185424149,,,
890,0.120539889,,,
892.5,0.091505252,,,
895,0.050189462,,,
897.5,0.161713704,,,
900,0.113866895,,,
902.5,0.208637655,,,
905,0.288571656,,,
907.5,0.235897556,,,
910,0.146096051,,,
912.5,0.042238656,,,
915,0.042096674,,,
917.5,0.094273835,,,
920,0.149219587,,,
922.5,0.129839495,,,
925,0.088168755,,,
927.5,0.102934539,,,
930,0.093989879,,,
932.5,0.1151447,,,
935,0.084264338,,,
937.5,0.545127094,,,
940,0.634573698,,,
942.5,0.179035097,,,
945,0.090511404,,,
947.5,0.178183228,,,
950,0.205940068,,,
952.5,0.159087107,,,
955,0.124657273,,,
957.5,0.078656182,,,
960,0.15674445,,,
962.5,0.261240751,,,
965,0.275722593,,,
967.5,0.124018371,,,
970,0.213748887,,,
972.5,0.33968398,,,
975,0.211832181,,,
977.5,0.127070904,,,
980,0.15674445,,,
982.5,0.144179344,,,
985,0.096048571,,,
987.5,0.144108355,,,
990,0.141552731,,,
992.5,0.180951819,,,
995,0.191103294,,,
997.5,0.109181598,,,
1000,0.055797618,,,
1002.5,0.086819954,,,
1005,0.079579048,,,
1007.5,0.209276557,,,
1010,0.162636563,,,
1012.5,0.101301782,,,
1015,0.075177707,,,
1017.5,0.226101041,,,
1020,0.185992062,,,
1022.5,0.207856774,,,
1025,0.415997505,,,
1027.5,0.230928302,,,
1030,0.091718219,,,
1032.5,0.11351195,,,
1035,0.096403517,,,
1037.5,0.108258739,,,
1040,0.124870241,,,
1042.5,0.34699586,,,
1045,0.27188915,,,
1047.5,0.071557254,,,
1050,0.112376116,,,
1052.5,0.109678522,,,
1055,0.106909938,,,
1057.5,0.311501205,,,
1060,0.353881836,,,
1062.5,0.208708644,,,
1065,0.121959679,,,
1067.5,0.118907139,,,
1070,0.220137924,,,
1072.5,0.353455901,,,
1075,0.292618036,,,
1077.5,0.078869149,,,
1080,0.056578502,,,
1082.5,0.067794815,,,
1085,0.114008874,,,
1087.5,0.083625436,,,
1090,0.081921697,,,
1092.5,0.055868607,,,
1095,0.06964054,,,
1097.5,0.060624894,,,
1100,0.05785631,,,
1102.5,0.060198955,,,
1105,0.062186658,,,
1107.5,0.158022255,,,
1110,0.220918819,,,
1112.5,0.123592436,,,
1115,0.06509722,,,
1117.5,0.06090885,,,
1120,0.044794273,,,
1122.5,0.099101111,,,
1125,0.113724917,,,
1127.5,0.172149137,,,
1130,0.115925588,,,
1132.5,0.068575695,,,
1135,0.043800421,,,
1137.5,0.11209216,,,
1140,0.071486264,,,
1142.5,0.179745004,,,
1145,0.276574463,,,
1147.5,0.151846185,,,
1150,0.145528138,,,
1152.5,0.098675177,,,
1155,0.203881368,,,
1157.5,0.216517478,,,
1160,0.126786947,,,
1162.5,0.066162057,,,
1165,0.062754571,,,
1167.5,0.050544407,,,
1170,0.080856852,,,
1172.5,0.110601388,,,
1175,0.135305673,,,
1177.5,0.179390058,,,
1180,0.149787501,,,
1182.5,0.126644969,,,
1185,0.044439323,,,
1187.5,0.083838403,,,
1190,0.088878646,,,
1192.5,0.225391135,,,
1195,0.328325689,,,
1197.5,0.143540442,,,
1200,0.112518094,,,
1202.5,0.086181052,,,
1205,0.164411306,,,
1207.5,0.145031214,,,
1210,0.085400172,,,
1212.5,0.184359312,,,
1215,0.150710359,,,
1217.5,0.110743366,,,
1220,0.073190004,,,
1222.5,0.132821053,,,
1225,0.101514749,,,
1227.5,0.113866895,,,
1230,0.149574533,,,
1232.5,0.121817701,,,
1235,0.070705377,,,
1237.5,0.019877015,,,
1240,0.120255932,,,
1242.5,0.143256485,,,
1245,0.123521447,,,
1247.5,0.186843932,,,
1250,0.180951819,,,
1252.5,0.110885344,,,
1255,0.07794629,,,
1257.5,0.055513661,,,
1260,0.124586284,,,
1262.5,0.229153574,,,
1265,0.123024516,,,
1267.5,0.16490823,,,
1270,0.148864642,,,
1272.5,0.052390128,,,
1275,0.078159258,,,
1277.5,0.039754029,,,
1280,0.102011673,,,
1282.5,0.147231877,,,
1285,0.100165956,,,
1287.5,0.12941356,,,
1290,0.132395104,,,
1292.5,0.150710359,,,
