Date/Time,15 Oct 2024 23.53.45,,,
485,0.002557098,,,
487.5,0.019898873,,,
490,0.03022025,,,
492.5,0.021061189,,,
495,0.011204739,,,
497.5,0.018690063,,,
500,0.033707201,,,
502.5,0.030708423,,,
505,0.016272442,,,
507.5,0.003277735,,,
510,0.007136628,,,
512.5,0.00871738,,,
515,0.01329691,,,
517.5,0.012831983,,,
520,0.00509095,,,
522.5,0.0120881,,,
525,0.012367056,,,
527.5,0.031452306,,,
530,0.028104832,,,
532.5,0.009647233,,,
535,0.006834426,,,
537.5,0.020642756,,,
540,0.008624394,,,
542.5,0.012274071,,,
545,0.01450572,,,
547.5,0.01087929,,,
550,0.009345031,,,
552.5,0.007276106,,,
555,0.008880104,,,
557.5,0.032405406,,,
560,0.120323092,,,
562.5,0.1024234,,,
565,0.012808736,,,
567.5,0.008856858,,,
570,0.016504906,,,
572.5,0.015249603,,,
575,0.01915499,,,
577.5,0.017760208,,,
580,0.013134185,,,
582.5,0.018062411,,,
585,0.015993487,,,
587.5,0.042006146,,,
590,0.037031431,,,
592.5,0.010786304,,,
595,0.006648455,,,
597.5,0.011553434,,,
600,0.021526117,,,
602.5,0.01673737,,,
605,0.003068518,,,
607.5,0.013482881,,,
610,0.011483695,,,
612.5,0.006346253,,,
615,0.01285523,,,
617.5,0.011530188,,,
620,0.018178644,,,
622.5,0.004277328,,,
625,0.01373859,,,
627.5,0.009577495,,,
630,0.003649676,,,
632.5,0.012762244,,,
635,0.0101819,,,
637.5,0.010507349,,,
640,0.033753693,,,
642.5,0.032916825,,,
645,0.013575866,,,
647.5,0.004765501,,,
650,0.007043643,,,
652.5,0.011227985,,,
655,0.008043236,,,
657.5,0.009484509,,,
660,0.010809551,,,
662.5,0.009693726,,,
665,0.003998372,,,
667.5,0.004672516,,,
670,0.002905793,,,
672.5,0.007462077,,,
675,0.011692912,,,
677.5,0.004765501,,,
680,0.007415584,,,
682.5,0.005160689,,,
685,0.002766315,,,
687.5,0.007973497,,,
690,0.008089729,,,
692.5,0.00897309,,,
695,0.012715751,,,
697.5,0.003579937,,,
700,0.004649269,,,
702.5,0.00292904,,,
705,0.017388267,,,
707.5,0.026245125,,,
710,0.022897651,,,
712.5,0.014226764,,,
715,0.003812401,,,
717.5,0.031591784,,,
720,0.094566137,,,
722.5,0.07933978,,,
725,0.012785491,,,
727.5,0.017783456,,,
730,0.006927411,,,
732.5,0.003905386,,,
735,0.018248381,,,
737.5,0.030824656,,,
740,0.024989823,,,
742.5,0.010321378,,,
745,0.015970239,,,
747.5,0.030452713,,,
750,0.013645605,,,
752.5,0.022688434,,,
755,0.029220657,,,
757.5,0.004114603,,,
760,0.018248381,,,
762.5,0.004765501,,,
765,0.017643977,,,
767.5,0.021572609,,,
770,0.017016325,,,
772.5,0.006857672,,,
775,0.007462077,,,
777.5,0.006764687,,,
780,0.015179864,,,
782.5,0.013715344,,,
785,0.020921711,,,
787.5,0.014389488,,,
790,0.012018361,,,
792.5,0.011413956,,,
795,0.038937628,,,
797.5,0.022130521,,,
800,0.130365506,,,
802.5,0.161143675,,,
805,0.05139767,,,
807.5,0.025849937,,,
810,0.005462891,,,
812.5,0.021526117,,,
815,0.004997964,,,
817.5,0.020503277,,,
820,0.043238204,,,
822.5,0.035380937,,,
825,0.036752474,,,
827.5,0.054721899,,,
830,0.032800596,,,
832.5,0.006462484,,,
835,0.017643977,,,
837.5,0.008856858,,,
840,0.024641126,,,
842.5,0.029150918,,,
845,0.011506941,,,
847.5,0.017620731,,,
850,0.019201482,,,
852.5,0.018480845,,,
855,0.026826283,,,
857.5,0.018945772,,,
860,0.013320156,,,
862.5,0.009972682,,,
865,0.013668852,,,
867.5,0.007531816,,,
870,0.010763058,,,
872.5,0.01717905,,,
875,0.015807515,,,
877.5,0.012994708,,,
880,0.036148068,,,
882.5,0.036194563,,,
885,0.025268778,,,
887.5,0.016365428,,,
890,0.020410292,,,
892.5,0.026361357,,,
895,0.021688841,,,
897.5,0.011483695,,,
900,0.006462484,,,
902.5,0.016504906,,,
905,0.012436795,,,
907.5,0.013854822,,,
910,0.015598298,,,
912.5,0.011809144,,,
915,0.00457953,,,
917.5,0.00750857,,,
920,0.009763465,,,
922.5,0.003393966,,,
925,0.015412328,,,
927.5,0.000209217,,,
930,0.014575459,,,
932.5,0.016830355,,,
935,0.014203518,,,
937.5,0.012831983,,,
940,0.007090135,,,
942.5,0.001650491,,,
945,0.00388214,,,
947.5,0.000883361,,,
950,0.003045271,,,
952.5,0.005137443,,,
955,0.008670887,,,
957.5,0.010344625,,,
960,0.010507349,,,
962.5,0.011599927,,,
965,0.0159005,,,
967.5,0.011995114,,,
970,0.011251232,,,
972.5,0.014389488,,,
975,0.015970239,,,
977.5,0.01380833,,,
980,0.019829134,,,
982.5,0.033033058,,,
985,0.032056712,,,
987.5,0.021642348,,,
990,0.002138664,,,
992.5,0.018248381,,,
995,0.018085657,,,
997.5,0.007485324,,,
1000,0.003231242,,,
